complaint_id,text_description,issue_type,department,priority,latitude,longitude,status,created_time,created_date
COMP_00973,Street lights not working at Malleshwaram,electricity,BESCOM,High,13.05531933,77.61082126,Pending,06:18:58,2042-03-22
COMP_00974,Power outage in BTM Layout for 6 days,electricity,BESCOM,Critical,12.89499675,77.57769223,Pending,21:36:45,2058-07-16
COMP_00975,Transformer issue reported at Yelahanka,electricity,BESCOM,High,12.92963511,77.53765415,Pending,09:02:58,2036-11-04
COMP_00976,Waste scattered on road at Malleshwaram,garbage,BBMP Sanitation,Medium,13.01826311,77.6345248,Pending,04:48:10,2050-10-06
COMP_00977,Illegal garbage dumping near Indiranagar,garbage,BBMP Sanitation,High,12.90464567,77.56678902,In Progress,22:12:19,2051-06-11
COMP_00978,Overflowing dustbin at BTM Layout,garbage,BBMP Sanitation,Medium,12.89826876,77.59883116,Pending,21:03:02,2099-04-11
COMP_00979,Pothole near bus stop at MG Road,roads,BBMP Roads,High,12.8920078,77.54420542,In Progress,08:55:03,2044-02-08
COMP_00980,Illegal garbage dumping near Koramangala,garbage,BBMP Sanitation,Medium,13.01866622,77.56287324,In Progress,12:32:06,2098-03-19
COMP_00981,Waste scattered on road at Jayanagar,garbage,BBMP Sanitation,Medium,12.9594296,77.63538277,In Progress,20:10:11,2097-03-08
COMP_00982,Transformer issue reported at Indiranagar,electricity,BESCOM,Critical,12.96612197,77.64301554,In Progress,01:50:17,2061-06-13
COMP_00983,Large pothole near Yelahanka causing traffic issues,roads,BBMP Roads,High,12.94709547,77.6747252,In Progress,16:26:49,2100-11-13
COMP_00984,Street lights not working at Whitefield,electricity,BESCOM,Critical,13.0543657,77.56983823,In Progress,08:42:56,2069-01-19
COMP_00985,Water contamination issue at Jayanagar,water,BWSSB,High,12.89727773,77.52655952,Pending,15:05:53,2083-09-01
COMP_00986,Pothole near bus stop at Whitefield,roads,BBMP Roads,High,13.01576724,77.66757191,In Progress,06:47:04,2096-03-08
COMP_00987,No water supply in MG Road since 8 days,water,BWSSB,Critical,13.01800554,77.5753185,In Progress,20:39:43,2097-05-08
COMP_00988,Broken water pipe flooding street at MG Road,water,BWSSB,High,12.90249699,77.67124066,In Progress,18:50:24,2090-04-21
COMP_00989,Multiple cracks on road at BTM Layout,roads,BBMP Roads,Medium,12.9617519,77.57337708,In Progress,11:43:04,2028-10-23
COMP_00990,Broken water pipe flooding street at Koramangala,water,BWSSB,High,12.88128383,77.63840813,Pending,00:41:47,2026-08-25
COMP_00991,Waste scattered on road at Indiranagar,garbage,BBMP Sanitation,High,12.94241899,77.64289507,In Progress,19:50:22,2099-11-12
COMP_00992,Garbage not collected at MG Road for 8 days,garbage,BBMP Sanitation,Medium,12.94212548,77.52449456,Pending,21:53:17,2036-01-03
COMP_00993,Water leakage reported at Yelahanka,water,BWSSB,Critical,12.89353249,77.5266645,Pending,00:33:02,2060-07-14
COMP_00994,Overflowing dustbin at BTM Layout,garbage,BBMP Sanitation,High,13.03257106,77.50246624,In Progress,23:36:48,2070-05-31
COMP_00995,Transformer issue reported at Whitefield,electricity,BESCOM,Critical,13.06453578,77.6301122,Pending,17:28:44,2098-05-27
COMP_00996,Pothole near bus stop at Indiranagar,roads,BBMP Roads,High,12.95827265,77.52313196,Pending,21:25:12,2070-03-12
COMP_00997,Multiple cracks on road at MG Road,roads,BBMP Roads,High,13.02725984,77.62554383,Pending,12:36:21,2046-03-19
COMP_00998,Water contamination issue at Jayanagar,water,BWSSB,Critical,12.97019615,77.68621787,Pending,00:50:44,2110-12-21
COMP_00999,Broken water pipe flooding street at Koramangala,water,BWSSB,Critical,12.97836738,77.66391945,In Progress,11:33:52,2030-07-25
COMP_01000,Multiple cracks on road at Indiranagar,roads,BBMP Roads,Medium,12.90781532,77.59459109,Pending,02:22:08,2032-06-12
COMP_01001,Road surface damaged at Jayanagar,roads,BBMP Roads,Medium,12.91363948,77.53954675,Pending,18:40:56,2103-03-04
COMP_01002,Pothole near bus stop at Yelahanka,roads,BBMP Roads,High,13.03168582,77.59894007,Pending,05:37:08,2050-01-31
COMP_01003,Water leakage reported at BTM Layout,water,BWSSB,Critical,12.94411728,77.67572618,In Progress,03:46:56,2037-12-02
COMP_01004,Overflowing dustbin at MG Road,garbage,BBMP Sanitation,Medium,12.94430429,77.67049493,Pending,16:12:11,2076-11-08
COMP_01005,Water contamination issue at Koramangala,water,BWSSB,High,13.02319391,77.56990056,Pending,05:20:40,2088-04-13
COMP_01006,Pothole near bus stop at MG Road,roads,BBMP Roads,Medium,12.99345539,77.5112821,In Progress,05:57:08,2098-07-11
COMP_01007,Power outage in Indiranagar for 6 days,electricity,BESCOM,Critical,13.02913256,77.61064864,Pending,01:17:31,2036-09-07
COMP_01008,Multiple cracks on road at Whitefield,roads,BBMP Roads,High,12.89648022,77.5878505,In Progress,02:27:10,2073-07-05
COMP_01009,Waste scattered on road at Malleshwaram,garbage,BBMP Sanitation,Medium,12.92594441,77.5866594,Pending,20:56:54,2038-03-13
COMP_01010,Pothole near bus stop at Indiranagar,roads,BBMP Roads,Medium,13.0160812,77.61497516,Pending,18:20:33,2081-10-13
COMP_01011,Garbage not collected at Indiranagar for 9 days,garbage,BBMP Sanitation,High,12.91898575,77.51185277,In Progress,08:38:08,2088-08-19
COMP_01012,Electric pole damaged near Koramangala,electricity,BESCOM,Critical,12.87659773,77.67156176,In Progress,00:27:04,2087-07-01
COMP_01013,Electric pole damaged near Malleshwaram,electricity,BESCOM,High,13.04012766,77.5933785,In Progress,09:21:50,2032-11-24
COMP_01014,Large pothole near Malleshwaram causing traffic issues,roads,BBMP Roads,Medium,12.98548366,77.52476261,In Progress,13:54:24,2035-01-16
COMP_01015,Street lights not working at Whitefield,electricity,BESCOM,Critical,12.93820871,77.52380709,Pending,22:04:18,2039-07-13
COMP_01016,Water leakage reported at Jayanagar,water,BWSSB,Critical,12.98305523,77.63055718,Pending,03:03:21,2031-08-10
COMP_01017,Power outage in Jayanagar for 7 days,electricity,BESCOM,Critical,13.02086429,77.53601405,Pending,15:56:59,2088-10-03
COMP_01018,Transformer issue reported at BTM Layout,electricity,BESCOM,Critical,12.92100699,77.54737975,Pending,22:15:57,2040-05-23
COMP_01019,Road surface damaged at Yelahanka,roads,BBMP Roads,High,13.02435073,77.50487566,Pending,16:35:21,2058-05-28
COMP_01020,Garbage not collected at Jayanagar for 9 days,garbage,BBMP Sanitation,Medium,12.96602942,77.5697848,In Progress,13:09:28,2086-04-26
COMP_01021,Illegal garbage dumping near MG Road,garbage,BBMP Sanitation,High,13.06337819,77.49622526,Pending,01:13:28,2116-07-12
COMP_01022,Garbage not collected at BTM Layout for 5 days,garbage,BBMP Sanitation,Medium,12.87300298,77.6289893,Pending,17:14:28,2041-11-15
COMP_01023,Road surface damaged at BTM Layout,roads,BBMP Roads,Medium,12.87773629,77.59406242,In Progress,03:45:49,2053-11-05
COMP_01024,Street lights not working at Whitefield,electricity,BESCOM,High,12.96553449,77.52971732,Pending,08:58:51,2080-03-26
COMP_01025,No water supply in Yelahanka since 10 days,water,BWSSB,Critical,13.04881235,77.65641567,In Progress,05:45:14,2096-06-23
COMP_01026,Road surface damaged at Whitefield,roads,BBMP Roads,Medium,13.00678623,77.68190976,In Progress,18:42:13,2036-10-01
COMP_01027,Large pothole near Yelahanka causing traffic issues,roads,BBMP Roads,Medium,12.96350811,77.55705544,Pending,20:22:14,2068-06-21
COMP_01028,Transformer issue reported at Indiranagar,electricity,BESCOM,High,12.95868806,77.53404827,Pending,03:51:34,2043-05-15
COMP_01029,Street lights not working at Koramangala,electricity,BESCOM,High,12.94466887,77.67696791,Pending,06:45:16,2036-09-15
COMP_01030,Transformer issue reported at BTM Layout,electricity,BESCOM,High,12.89876106,77.51912108,In Progress,17:36:12,2085-10-02
COMP_01031,Power outage in Whitefield for 3 days,electricity,BESCOM,High,13.04581062,77.55217811,In Progress,12:10:42,2085-03-03
COMP_01032,Electric pole damaged near Malleshwaram,electricity,BESCOM,High,13.00014073,77.56573636,Pending,20:50:05,2053-12-15
COMP_01033,Waste scattered on road at Jayanagar,garbage,BBMP Sanitation,Medium,13.03746471,77.5894227,In Progress,03:05:25,2091-07-17
COMP_01034,Garbage not collected at Malleshwaram for 6 days,garbage,BBMP Sanitation,Medium,12.99488019,77.51635571,In Progress,19:14:24,2104-05-26
COMP_01035,No water supply in Yelahanka since 4 days,water,BWSSB,Critical,12.89622393,77.51872328,In Progress,19:27:26,2086-09-24
COMP_01036,Street lights not working at Jayanagar,electricity,BESCOM,High,13.00748237,77.69239469,In Progress,23:27:25,2071-06-06
COMP_01037,No water supply in Koramangala since 6 days,water,BWSSB,Critical,13.06676368,77.56744446,Pending,02:08:43,2105-07-11
COMP_01038,Street lights not working at BTM Layout,electricity,BESCOM,High,12.95543746,77.64915806,In Progress,19:51:37,2111-04-18
COMP_01039,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,High,12.96613675,77.54814379,Pending,10:39:55,2068-08-10
COMP_01040,Garbage not collected at Yelahanka for 3 days,garbage,BBMP Sanitation,Medium,12.99319851,77.50808653,In Progress,00:10:48,2030-09-13
COMP_01041,Pothole near bus stop at Koramangala,roads,BBMP Roads,Medium,12.89054702,77.53506668,Pending,06:19:53,2097-03-17
COMP_01042,Water leakage reported at Koramangala,water,BWSSB,Critical,13.04526226,77.66626043,In Progress,13:34:38,2093-02-23
COMP_01043,Water leakage reported at Koramangala,water,BWSSB,High,12.96950407,77.55698984,Pending,14:07:10,2078-10-21
COMP_01044,Illegal garbage dumping near Yelahanka,garbage,BBMP Sanitation,High,12.97702213,77.63156004,Pending,01:49:21,2040-03-15
COMP_01045,Electric pole damaged near Indiranagar,electricity,BESCOM,Critical,12.98956318,77.59367117,In Progress,13:13:54,2032-03-28
COMP_01046,Overflowing dustbin at Koramangala,garbage,BBMP Sanitation,Medium,12.9834305,77.58102124,In Progress,21:51:03,2052-12-25
COMP_01047,Road surface damaged at Whitefield,roads,BBMP Roads,Medium,13.0340435,77.68695461,Pending,00:14:03,2115-03-23
COMP_01048,Street lights not working at MG Road,electricity,BESCOM,Critical,13.00021576,77.66725841,In Progress,22:46:52,2037-08-02
COMP_01049,Pothole near bus stop at MG Road,roads,BBMP Roads,High,13.0626375,77.50016325,Pending,09:01:57,2082-01-03
COMP_01050,No water supply in Jayanagar since 7 days,water,BWSSB,High,12.99326227,77.52522392,Pending,12:50:08,2085-03-11
COMP_01051,Broken water pipe flooding street at Koramangala,water,BWSSB,High,12.98278112,77.68273649,Pending,09:29:29,2040-12-10
COMP_01052,Illegal garbage dumping near Malleshwaram,garbage,BBMP Sanitation,High,12.91093993,77.53347397,In Progress,00:45:15,2021-12-18
COMP_01053,Illegal garbage dumping near Whitefield,garbage,BBMP Sanitation,Medium,12.89852797,77.59561353,In Progress,17:24:31,2111-08-19
COMP_01054,Water leakage reported at Koramangala,water,BWSSB,High,12.97775675,77.52204357,In Progress,12:12:02,2049-12-19
COMP_01055,Water leakage reported at Whitefield,water,BWSSB,High,12.94791544,77.59318178,In Progress,06:45:58,2053-06-22
COMP_01056,Transformer issue reported at Indiranagar,electricity,BESCOM,High,12.96879383,77.68055396,In Progress,04:05:59,2064-09-20
COMP_01057,No water supply in BTM Layout since 4 days,water,BWSSB,Critical,12.9094659,77.49607738,In Progress,22:17:44,2020-12-11
COMP_01058,Water leakage reported at Jayanagar,water,BWSSB,High,12.98690394,77.54620595,In Progress,23:54:52,2049-12-13
COMP_01059,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,Medium,13.06167277,77.61744856,In Progress,15:04:30,2021-10-13
COMP_01060,Garbage not collected at BTM Layout for 2 days,garbage,BBMP Sanitation,Medium,12.96877863,77.615602,In Progress,02:06:06,2033-02-22
COMP_01061,No water supply in MG Road since 8 days,water,BWSSB,Critical,12.96743124,77.55448197,In Progress,01:12:01,2035-06-22
COMP_01062,Illegal garbage dumping near Yelahanka,garbage,BBMP Sanitation,Medium,12.99277701,77.63214658,Pending,06:47:41,2032-10-17
COMP_01063,Broken water pipe flooding street at Koramangala,water,BWSSB,Critical,12.96549253,77.59522554,Pending,06:11:14,2024-07-24
COMP_01064,Broken water pipe flooding street at BTM Layout,water,BWSSB,High,12.97359954,77.49837319,Pending,08:14:22,2084-11-21
COMP_01065,Large pothole near Yelahanka causing traffic issues,roads,BBMP Roads,Medium,13.01243997,77.54112683,Pending,19:47:02,2026-07-26
COMP_01066,Water contamination issue at Indiranagar,water,BWSSB,Critical,12.95794662,77.5917442,In Progress,21:47:33,2049-03-28
COMP_01067,Electric pole damaged near MG Road,electricity,BESCOM,Critical,12.8769921,77.51490557,In Progress,22:05:43,2024-05-10
COMP_01068,Street lights not working at Indiranagar,electricity,BESCOM,Critical,12.92574461,77.62662101,Pending,17:13:55,2020-08-11
COMP_01069,Large pothole near Malleshwaram causing traffic issues,roads,BBMP Roads,High,13.02462089,77.61665602,In Progress,03:31:19,2049-12-13
COMP_01070,Multiple cracks on road at Jayanagar,roads,BBMP Roads,High,12.93818354,77.50479895,Pending,16:09:20,2051-09-17
COMP_01071,Multiple cracks on road at Indiranagar,roads,BBMP Roads,High,13.05802097,77.65798045,Pending,18:37:16,2062-11-12
COMP_01072,Electric pole damaged near Whitefield,electricity,BESCOM,Critical,13.02816596,77.5173322,Pending,06:16:21,2098-06-06
COMP_01073,Pothole near bus stop at Jayanagar,roads,BBMP Roads,High,13.03089691,77.64269892,In Progress,12:58:41,2029-05-10
COMP_01074,Broken water pipe flooding street at Yelahanka,water,BWSSB,High,12.9801924,77.61194307,Pending,13:28:32,2104-09-23
COMP_01075,Garbage not collected at Indiranagar for 5 days,garbage,BBMP Sanitation,Medium,12.94862332,77.5232463,Pending,02:18:59,2081-07-13
COMP_01076,Overflowing dustbin at Indiranagar,garbage,BBMP Sanitation,Medium,12.94615022,77.49501304,In Progress,04:22:46,2054-10-01
COMP_01077,Garbage not collected at Indiranagar for 7 days,garbage,BBMP Sanitation,Medium,13.00805298,77.62136996,In Progress,12:41:16,2056-10-09
COMP_01078,Waste scattered on road at Malleshwaram,garbage,BBMP Sanitation,Medium,13.02601336,77.54119465,In Progress,20:08:37,2113-11-12
COMP_01079,Waste scattered on road at Jayanagar,garbage,BBMP Sanitation,Medium,12.88169395,77.49693897,Pending,21:01:35,2037-09-03
COMP_01080,Water leakage reported at Malleshwaram,water,BWSSB,High,13.06684716,77.49524178,Pending,23:43:45,2100-08-26
COMP_01081,Pothole near bus stop at BTM Layout,roads,BBMP Roads,High,13.01666709,77.50592796,In Progress,03:52:38,2074-11-20
COMP_01082,Broken water pipe flooding street at Indiranagar,water,BWSSB,High,13.05868199,77.53065615,Pending,17:09:18,2103-04-12
COMP_01083,Illegal garbage dumping near MG Road,garbage,BBMP Sanitation,Medium,12.95643119,77.63121504,Pending,08:09:25,2083-11-04
COMP_01084,Electric pole damaged near Whitefield,electricity,BESCOM,High,12.88839981,77.54296003,Pending,12:25:49,2043-06-19
COMP_01085,Large pothole near MG Road causing traffic issues,roads,BBMP Roads,Medium,12.99289985,77.54690883,Pending,16:39:35,2052-07-09
COMP_01086,Water leakage reported at BTM Layout,water,BWSSB,Critical,13.06201321,77.51025299,In Progress,10:56:13,2092-06-22
COMP_01087,Pothole near bus stop at MG Road,roads,BBMP Roads,High,13.00688394,77.58572737,In Progress,22:11:53,2023-02-18
COMP_01088,Electric pole damaged near Yelahanka,electricity,BESCOM,Critical,12.91615614,77.53960647,Pending,14:48:42,2101-05-04
COMP_01089,Road surface damaged at Jayanagar,roads,BBMP Roads,Medium,12.94299112,77.54640767,In Progress,21:37:42,2110-12-18
COMP_01090,Road surface damaged at BTM Layout,roads,BBMP Roads,High,12.95171499,77.59982463,In Progress,18:02:22,2101-03-02
COMP_01091,Multiple cracks on road at Jayanagar,roads,BBMP Roads,High,13.05299383,77.56293632,Pending,17:26:36,2105-02-05
COMP_01092,Waste scattered on road at Jayanagar,garbage,BBMP Sanitation,Medium,13.05421802,77.67706283,Pending,07:28:21,2088-12-25
COMP_01093,Water contamination issue at Indiranagar,water,BWSSB,Critical,12.99142863,77.64909076,In Progress,05:25:48,2073-09-25
COMP_01094,Illegal garbage dumping near Whitefield,garbage,BBMP Sanitation,High,13.03786525,77.54552491,Pending,00:58:20,2027-12-20
COMP_01095,Road surface damaged at Malleshwaram,roads,BBMP Roads,Medium,12.9302355,77.64085866,Pending,01:44:27,2027-09-26
COMP_01096,Road surface damaged at Koramangala,roads,BBMP Roads,High,12.98906683,77.64442257,Pending,05:53:52,2035-02-06
COMP_01097,Garbage not collected at MG Road for 9 days,garbage,BBMP Sanitation,High,12.90610285,77.54026837,In Progress,13:39:14,2105-07-12
COMP_01098,Electric pole damaged near Malleshwaram,electricity,BESCOM,High,12.94984483,77.52139085,In Progress,17:01:19,2045-09-26
COMP_01099,Overflowing dustbin at BTM Layout,garbage,BBMP Sanitation,High,12.97403904,77.51298882,Pending,20:32:38,2053-06-08
COMP_01100,Street lights not working at Malleshwaram,electricity,BESCOM,Critical,13.00911399,77.63491979,In Progress,21:57:06,2037-12-25
COMP_01101,Garbage not collected at Koramangala for 6 days,garbage,BBMP Sanitation,High,13.03209396,77.55132154,In Progress,08:40:13,2045-05-07
COMP_01102,Transformer issue reported at Koramangala,electricity,BESCOM,High,12.96760066,77.69410825,Pending,02:08:25,2033-06-29
COMP_01103,Garbage not collected at Whitefield for 7 days,garbage,BBMP Sanitation,Medium,12.94355251,77.65188057,In Progress,16:56:23,2058-03-14
COMP_01104,Water contamination issue at Jayanagar,water,BWSSB,Critical,12.94430694,77.58289336,Pending,10:52:03,2092-09-03
COMP_01105,Electric pole damaged near MG Road,electricity,BESCOM,Critical,12.98036101,77.64212235,Pending,09:51:57,2082-08-31
COMP_01106,Multiple cracks on road at Koramangala,roads,BBMP Roads,Medium,13.05783642,77.51850544,Pending,23:07:16,2084-07-15
COMP_01107,Garbage not collected at Yelahanka for 2 days,garbage,BBMP Sanitation,High,13.02402655,77.57900809,Pending,01:08:54,2087-11-21
COMP_01108,Waste scattered on road at Indiranagar,garbage,BBMP Sanitation,Medium,13.02809582,77.60823815,Pending,09:28:20,2086-01-13
COMP_01109,Waste scattered on road at Koramangala,garbage,BBMP Sanitation,High,12.91483178,77.67312172,Pending,12:59:28,2095-05-08
COMP_01110,Multiple cracks on road at MG Road,roads,BBMP Roads,Medium,12.89390565,77.5326072,In Progress,11:11:06,2099-01-30
COMP_01111,Power outage in Yelahanka for 1 days,electricity,BESCOM,Critical,12.92953076,77.61455257,In Progress,14:51:59,2114-10-23
COMP_01112,Power outage in BTM Layout for 6 days,electricity,BESCOM,High,13.03295109,77.51840535,Pending,21:51:59,2101-09-05
COMP_01113,Road surface damaged at Koramangala,roads,BBMP Roads,Medium,13.01852357,77.54998463,In Progress,21:02:50,2052-01-14
COMP_01114,No water supply in Yelahanka since 3 days,water,BWSSB,High,12.92130819,77.64857425,In Progress,00:54:54,2054-10-05
COMP_01115,Broken water pipe flooding street at Malleshwaram,water,BWSSB,Critical,12.9205062,77.61868623,In Progress,13:10:46,2072-01-19
COMP_01116,Electric pole damaged near Indiranagar,electricity,BESCOM,Critical,12.98944957,77.54413866,Pending,17:58:41,2049-07-12
COMP_01117,Garbage not collected at Jayanagar for 4 days,garbage,BBMP Sanitation,High,12.89727413,77.59682675,In Progress,14:05:39,2059-08-22
COMP_01118,Water leakage reported at Indiranagar,water,BWSSB,High,12.88401214,77.50142203,Pending,14:07:29,2055-02-16
COMP_01119,Multiple cracks on road at Koramangala,roads,BBMP Roads,High,12.89512967,77.57523826,Pending,09:06:43,2065-07-20
COMP_01120,Overflowing dustbin at Malleshwaram,garbage,BBMP Sanitation,Medium,12.9820528,77.6847243,Pending,13:58:31,2084-12-01
COMP_01121,Street lights not working at Indiranagar,electricity,BESCOM,High,12.92305296,77.64107002,In Progress,19:21:58,2039-09-23
COMP_01122,No water supply in MG Road since 7 days,water,BWSSB,Critical,13.0502481,77.68286979,Pending,14:30:18,2095-10-14
COMP_01123,Transformer issue reported at Indiranagar,electricity,BESCOM,Critical,13.02615049,77.65021254,In Progress,00:24:07,2072-02-29
COMP_01124,Pothole near bus stop at Koramangala,roads,BBMP Roads,High,13.01358842,77.65674055,In Progress,19:00:12,2097-08-13
COMP_01125,Large pothole near Malleshwaram causing traffic issues,roads,BBMP Roads,High,12.96460492,77.6251952,Pending,17:25:46,2072-04-05
COMP_01126,Broken water pipe flooding street at Malleshwaram,water,BWSSB,Critical,13.06331395,77.51770912,Pending,03:48:42,2064-07-09
COMP_01127,Large pothole near Koramangala causing traffic issues,roads,BBMP Roads,High,13.05767225,77.64123507,In Progress,12:01:43,2039-07-04
COMP_01128,Electric pole damaged near Indiranagar,electricity,BESCOM,High,13.02046688,77.62893049,Pending,20:16:38,2031-02-14
COMP_01129,Multiple cracks on road at BTM Layout,roads,BBMP Roads,High,13.02066423,77.66007297,In Progress,14:34:35,2064-07-27
COMP_01130,Garbage not collected at BTM Layout for 4 days,garbage,BBMP Sanitation,High,12.96563829,77.68704861,In Progress,05:24:25,2087-11-15
COMP_01131,Water contamination issue at Whitefield,water,BWSSB,Critical,12.96546274,77.69263873,Pending,18:38:08,2115-05-13
COMP_01132,Large pothole near Indiranagar causing traffic issues,roads,BBMP Roads,Medium,13.06611034,77.66291699,Pending,04:31:28,2095-11-14
COMP_01133,Water leakage reported at Whitefield,water,BWSSB,Critical,13.0633228,77.65861098,In Progress,09:53:22,2022-10-07
COMP_01134,Road surface damaged at Yelahanka,roads,BBMP Roads,High,12.92006244,77.68881169,Pending,07:15:13,2115-10-02
COMP_01135,Illegal garbage dumping near Jayanagar,garbage,BBMP Sanitation,Medium,12.93910087,77.49801895,Pending,06:48:05,2033-08-31
COMP_01136,Power outage in Malleshwaram for 7 days,electricity,BESCOM,High,12.9316951,77.65283823,Pending,07:25:01,2101-01-20
COMP_01137,Garbage not collected at Malleshwaram for 7 days,garbage,BBMP Sanitation,High,12.99731432,77.61047422,In Progress,12:04:21,2032-01-14
COMP_01138,Garbage not collected at Indiranagar for 6 days,garbage,BBMP Sanitation,Medium,12.88837966,77.58356819,In Progress,02:19:20,2094-01-06
COMP_01139,Water leakage reported at BTM Layout,water,BWSSB,Critical,12.87688355,77.66977752,In Progress,04:26:12,2068-11-09
COMP_01140,Pothole near bus stop at Jayanagar,roads,BBMP Roads,High,13.02594428,77.50821056,Pending,18:12:56,2092-04-06
COMP_01141,Broken water pipe flooding street at Whitefield,water,BWSSB,Critical,12.89781332,77.60224973,In Progress,17:04:27,2108-09-21
COMP_01142,Power outage in Whitefield for 9 days,electricity,BESCOM,Critical,12.914501,77.61016276,Pending,13:37:05,2022-11-30
COMP_01143,Garbage not collected at Malleshwaram for 2 days,garbage,BBMP Sanitation,High,12.995186,77.65757983,Pending,12:03:43,2065-11-30
COMP_01144,Power outage in Malleshwaram for 7 days,electricity,BESCOM,Critical,13.0151977,77.61570909,In Progress,00:17:46,2037-05-22
COMP_01145,Water leakage reported at Koramangala,water,BWSSB,Critical,12.99653423,77.62073732,Pending,06:48:45,2099-10-03
COMP_01146,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,Medium,12.97077683,77.57629435,Pending,06:06:39,2107-11-21
COMP_01147,Power outage in Koramangala for 9 days,electricity,BESCOM,High,13.00305549,77.60758506,Pending,06:52:14,2069-12-13
COMP_01148,Waste scattered on road at MG Road,garbage,BBMP Sanitation,High,12.88096879,77.63354909,Pending,10:45:57,2066-09-05
COMP_01149,Garbage not collected at Yelahanka for 6 days,garbage,BBMP Sanitation,Medium,12.91851275,77.52433853,Pending,20:15:54,2045-12-19
COMP_01150,Pothole near bus stop at MG Road,roads,BBMP Roads,High,13.06718352,77.50537474,Pending,00:38:24,2113-10-02
COMP_01151,Water leakage reported at Whitefield,water,BWSSB,High,13.03572592,77.63330138,Pending,09:49:20,2070-10-25
COMP_01152,Transformer issue reported at Whitefield,electricity,BESCOM,Critical,12.99972189,77.5047341,Pending,04:09:02,2073-02-25
COMP_01153,Waste scattered on road at Malleshwaram,garbage,BBMP Sanitation,High,12.90445252,77.69083604,In Progress,10:13:14,2046-04-30
COMP_01154,Power outage in BTM Layout for 7 days,electricity,BESCOM,Critical,12.87445366,77.59942787,Pending,05:19:11,2044-10-02
COMP_01155,Road surface damaged at Malleshwaram,roads,BBMP Roads,High,13.04532716,77.62634818,Pending,03:09:22,2092-08-09
COMP_01156,Road surface damaged at Jayanagar,roads,BBMP Roads,High,12.8912783,77.68733025,Pending,11:48:47,2078-03-11
COMP_01157,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,Medium,12.96268728,77.67749219,In Progress,12:06:56,2056-09-30
COMP_01158,Illegal garbage dumping near Malleshwaram,garbage,BBMP Sanitation,High,13.03395123,77.69290424,In Progress,13:42:22,2062-10-25
COMP_01159,Overflowing dustbin at Jayanagar,garbage,BBMP Sanitation,Medium,12.94202227,77.67674377,In Progress,21:29:57,2047-08-23
COMP_01160,Illegal garbage dumping near Indiranagar,garbage,BBMP Sanitation,High,13.02728394,77.6260618,In Progress,21:17:09,2108-12-15
COMP_01161,Road surface damaged at MG Road,roads,BBMP Roads,High,12.97703479,77.56907631,Pending,09:03:45,2080-08-03
COMP_01162,Pothole near bus stop at Whitefield,roads,BBMP Roads,Medium,12.95863901,77.57740027,In Progress,09:10:00,2046-01-22
COMP_01163,Multiple cracks on road at Indiranagar,roads,BBMP Roads,High,12.97369105,77.53863828,In Progress,02:35:22,2037-04-12
COMP_01164,Power outage in Indiranagar for 1 days,electricity,BESCOM,Critical,12.94526143,77.56264034,Pending,05:34:33,2087-12-05
COMP_01165,Water leakage reported at Jayanagar,water,BWSSB,High,13.02304869,77.60517535,Pending,14:45:08,2077-08-22
COMP_01166,Water contamination issue at Malleshwaram,water,BWSSB,High,13.05486471,77.68667106,Pending,22:35:06,2022-12-06
COMP_01167,Electric pole damaged near Jayanagar,electricity,BESCOM,High,13.00038849,77.60829613,Pending,08:18:33,2109-02-24
COMP_01168,Garbage not collected at Malleshwaram for 5 days,garbage,BBMP Sanitation,High,12.93256402,77.66694299,Pending,01:24:57,2025-06-11
COMP_01169,Power outage in Yelahanka for 7 days,electricity,BESCOM,High,12.91092934,77.63571339,In Progress,01:03:24,2042-08-20
COMP_01170,Garbage not collected at Malleshwaram for 7 days,garbage,BBMP Sanitation,Medium,12.93791851,77.53334299,Pending,09:08:14,2053-10-07
COMP_01171,No water supply in Malleshwaram since 1 days,water,BWSSB,High,13.06498949,77.67241823,In Progress,17:43:35,2028-06-09
COMP_01172,Garbage not collected at Whitefield for 5 days,garbage,BBMP Sanitation,High,13.01123255,77.59390604,In Progress,11:44:30,2114-08-02
COMP_01173,Broken water pipe flooding street at BTM Layout,water,BWSSB,High,13.0424116,77.62509011,Pending,21:27:58,2038-02-15
COMP_01174,Pothole near bus stop at Whitefield,roads,BBMP Roads,Medium,13.05233369,77.65919183,In Progress,04:04:34,2089-03-14
COMP_01175,Road surface damaged at Malleshwaram,roads,BBMP Roads,High,12.91459229,77.67095114,In Progress,23:23:22,2111-07-15
COMP_01176,Broken water pipe flooding street at BTM Layout,water,BWSSB,Critical,12.87319807,77.63085957,In Progress,15:24:32,2090-04-23
COMP_01177,Overflowing dustbin at Yelahanka,garbage,BBMP Sanitation,Medium,12.980262,77.49851492,Pending,11:07:49,2049-12-26
COMP_01178,Illegal garbage dumping near Indiranagar,garbage,BBMP Sanitation,Medium,13.03577656,77.6033196,Pending,04:50:38,2090-01-02
COMP_01179,Garbage not collected at Whitefield for 8 days,garbage,BBMP Sanitation,High,12.94039839,77.67654697,In Progress,16:18:33,2024-09-04
COMP_01180,No water supply in Yelahanka since 6 days,water,BWSSB,High,12.87162224,77.60331081,Pending,15:09:50,2023-02-10
